"Link,","FullName,","Position,",Organization
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDQ0MDk=,Kamran Arain,Ceo,Emeriosoft for digital media LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDQ0MDg=,Shoaib Mukhtar,Director,Emeriosoft for digital media LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDM5OTg=,Salman Khan,CTO,Nimbus Consulting
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDM5OTc=,Nouman Amin,CTO,Fougito Portal CO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDIwNzI=,Bushra Malik,Customer Experience Executive,Telr
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDI0ODI=,yasir ahmed,Performance Marketing,Yasir Digital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4OTgyNzM=,shaik Moosa,Manager,To Top Events
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4OTMxMDI=,Hatice Ipek,"Director, Customer Value Management",OSNtv
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4OTE2MDU=,Aziz Alharbi,CEO,RoboStores
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4ODYxNzI=,Ganeshmoorthy MC,Technical Mamager,E7 Security
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4Nzc5OTQ=,Mohammed Afifi,CEO,CISC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4Nzc3MDc=,Hanan Al Shayeb,Chief Payment Commercial Officer,Paytiko
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4Nzc3MDY=,Ibrahim Aldlaigan,Cofounder& CEO,Stream
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4Nzc2MDU=,Rehab Eldin Abdalla,Managing Partner,ERA Digtial
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzY1ODA=,Mir Maaz,CEO,Smart Future UAE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUzOTc=,Vrej Tahmasian,Sales Manager,Bee There delivery LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUzNjY=,Christian Falck,Founder,Stealth Startup
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUzMDI=,Alphy Jose,Branch Manager,TRANETECH INFORMATION TECHNOLOGY
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyNjk=,ANNAPOORNA KOLLI,CO-FOUNDER-CTO,teqminds
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyNjg=,MOHAMMED SHEREEF A,WAREHOUSE SUPERVISOR,EMF EMIRATES LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyNTU=,Murugaiyan periyasamy,Director,GAPS technologies L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyMzY=,Tony Kiamtia,Executive Director,eMagine Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyMTM=,Amr Ashour,Head of Partnerships MENA,24TTL digital solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyMDM=,Tamer Nuseibeh,Sales - Business Development,D.A.K
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUxNzg=,Attila Szocz,Founder,The Growth Locker FZC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUxNzQ=,Mayank Srivastava,Director - CIS Business,Tata Communications LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUwODI=,Omer Gudor,Partner,Supportec
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUwNTg=,Muhammad Umar,Business partnerships,noon payments
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU4MzU=,Bhavana Vora,Finance,The Holistic Culture
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU3NjM=,Percy Marie Nina Nacua,"Co-Founder , Owner",Kicai Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU2MjA=,Aman Sood,Assistant Manager,Noon Express Owned by Noon AD Holdings One Person Company LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU0NDU=,Zaka Khan,Founder & CEO,Get Swipe Machine
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU0MjA=,Husni E,Director,CircleCom
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzU0MTg=,shanker reddy,Software manager,Sesami middle East
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzQ5MjM=,Sachin Das,Director,Kartaca
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzQ4NTY=,Karim El Alaili,Head of eCommerce & IT,AVANTCHA Tea
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzQ3OTE=,Madiha Sultan,Ceo,Lals Chocolates
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzQ3MzM=,Amjad Nazeer,Sale Executive,Earth movers International
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzMzMDY=,Aasim Shaikh,Director,Gigatek Solution LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NjMxMzA=,Max Bondar,CEO & Founder,Trigger Neobank Engine
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NjIxNzM=,Tamer Nuseibeh,Sales- Bushiness Development,Trifid Media
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NjI4OTM=,James Raison,COO,Kapitalysta
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NjEyNzc=,Aya Ali,Relationship Officer,Porter Express
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NTY1MzI=,Jade X,Technoking,Null
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NTU4MTM=,Sinan Soylemez,Director,Information Technology Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4Mzc2MjU=,Mohammad Aamir Shamsi,Managing Director,Get Swipe Machine
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MzMyOTk=,Konstantinos Asimakopoulos,VP Payment Services,Oxinus
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MTYxNjE=,Kuntal Malia,Founder,StyleNook
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MTYxMTU=,Noorish Moosa,Digital Transformation Consultant,TEKSEDO Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MTUzNjg=,Vikash Rajan,Founder & CEO,Vixson Vacations
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MDUyNDk=,Najam Mirza,Director,P5 Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4MDM3OTg=,Ayman Qar,GM and Co-Founder,Dot Media Agency
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3OTk5MjY=,Nadun Thilina,Free lancer,Dmaxad
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3OTk5MjU=,Nadun Silva,Free lancer,Dmaxad
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3OTk5MDk=,Menaka Samaraweera,Freelanser,Dmaxad LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3OTg4OTI=,Michael Clifford,CEO,OpenCheq
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3ODA5ODE=,Alan Douglas,Executive Director,Imidal FZ LLE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3ODA3MTQ=,Ahmed Siddieg,E-Commerce Specialist,AhmedSiddieg.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NjIzMTk=,Gwenhael Appere,Owner,Vintage Photo LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NjI2ODk=,Siva Gireesh,CTO,Tahawal
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NjI2NDM=,Hamza Mohamed,Head of Business Development,Netwise Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NTkwMTY=,Shameel Nasir,Managing Director,Frenco FZC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NTc4MzU=,Mohammed Imran,Founder,Tradxo
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NTQzNTA=,Reshma Nazini,Director,Zable Automation private ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NDIxMjk=,Shemeem Pattathel,Founder,Hada World FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3MzgwNDY=,Riazul Islam,Managing Director,Rover Cyber Software Design Co. L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3MzgwNDU=,Shahriar Hasan Prithibi,Project Manager,Rover Cyber Software Design Co. L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3MzcwMDg=,Mahmoud Yousif,CEO,MTJRY co
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3MjA2OTA=,Shafaq Nadeem,Social Media Marketing Manager,DigiHub
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3MDM4Mjg=,Juan Carlos Duque,Creative Director,It's Ugly Design
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2OTI5NDk=,Jafar Basil,E-commercer,Ocean
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2OTA2NDI=,Mohammad Abualkomboz,CEO,Bassma
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcyOTQ=,Enver Caliskan,Founder,Edme Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcyNzU=,Amit Marwah,Founder & CEO,ISECURE SOLUTIONS - FZE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcxMDU=,Tamer Shaalan,Founder,Sabylee (in founding phase)
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcwOTA=,Vimal Kumar Ambat,CEO,Omnispay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcwODg=,Vinay Java,CEO,Barrix Esports
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODcwNzE=,Rauf Azam,CEO & Founder,FynPay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODc2MjE=,Mahesh Prajapati,Founder and Captain,InstaCiti
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODU3NDk=,Reda Bouziane,CEO,HARBA LLC.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODU3NDg=,Wahid Aziz,Chief Executive Officer,www.tasjeel.ae
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODU3MzQ=,Giuseppe De Caro,Sales Manager – Corporate,Qatar Airways
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2ODU3MzA=,Amjad Afzal,Managing Director,Travecomm LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTQxMzY=,Muzammil Shaikh,Business Developer,SocialWayz
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTQxMTI=,STEFFI DIAS,General manager,Grabba
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTQxMDg=,Benzer Bright,CEO,Bright Bytes Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTIyOTc=,Moe OG,Chief Ops,Myskies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTI3Njc=,Rohit Fernandes,Managing Director,Sequential Soft
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTI3NjY=,Wahiba Younsi,Online retail,Aihabebay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTI3MjI=,Rohan Lasrado,CEO,MetaVolv Technologies FZE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTI2OTg=,Ammar Ali,Head Of Business Enterprise,DataGride FZ LLc
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NTI2ODg=,Vinay Bhagnari,Sales & Marketing Director,JVG Global FZ-LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NDU3MTg=,Waleed Elqurashy Elqurashy,Founder & CEO,Netarow for project management service
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NDIxNjQ=,Hadi Ezz,Managing Partner,TEWAYS FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2NDIxNjM=,Mohammad Kaissi,VP of Strategy & Growth,Teways
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTk5MzU=,Steven Sidawi,Chief Operating Officer,Maddict
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTk1NzA=,Mohamed Yassin,Co-founder & CFO,Rentak Applications LTD
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTc3ODE=,Ali Mujeeb,Chief Marketing Officer,Digiaibot
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTc3MTc=,Mohamed Al Rashed,Co-founder & CSO,Packman Portal LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTUwMzQ=,Khalid Alotaiba,"Founder, CEO",SOCKS UP GENRAL TRADING
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTM5ODk=,Paritoshika Kapoor,Partner,AInk Solutions LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MTM2MjQ=,Rodel Miranda,Founder,R Smart Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MDc2MDU=,Nihas Latheef,Solution consultant,Accorelab
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk2MDIwNDI=,Mahmoud Nada,managing director,Paymax Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTY4MzI=,Nihad Shahin,CEO,Sdad Portal
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTU5OTM=,gaurav anand,CEO,Snaphub
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTU0NTE=,Lamah EL Hassan,Business Owner,CVZonline
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTQ3ODI=,Mohamad Demachkie,CEO,Menta information technology services
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTQ1MDA=,AZAHRUDHIN MOHAMMAD,Head of Technology,Taif Tec
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTMwMjE=,Jordi Casas,CEO,Armoplast
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTM4MjI=,Perihan Abouzeid,Founder & CEO,PeriCare
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1OTM2MDg=,Catherine Mandungu,Founding Partner,Uncapt Pty
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNzc=,Dipesh Bhatia,Ceo,Vektra Computers LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNzQ=,Kiran Raja,CEO,Digistem Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNjc=,Marcus Cent,Director,Performous.com LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNjM=,Husain Basrawala,Director,Shubbak Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNTk=,HAFIZ ZAIN UL ABDEEN,CEO,Hashed System FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNDM=,Loay Yaacoub,Operations Manager,The Tech Firm LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzYwNDA=,Praveen Kiran,Co-founder,Omnispay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzQzNTI=,James Elliott,Managing Director,Just After Midnight
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzQyMTY=,Devasish Auddy,Director,LeoTroniks LLC-FZ
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MzAxOTI=,Irshad Puthiyakath,Digital Marketing specialist,Xo tech
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MTU2OTA=,Vijay Ahilani,Manager,Shukrani FZC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MTU0MzA=,Bin Wang,Onwer,INFINITE LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MTQ0ODM=,shams ibrahem,manager,ocean gate
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk1MTI4Mjg=,Syed Kamran Ali,CEO,Infinitee Xclusives LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0OTQxMjU=,Laura Doxford,COO,Eastside Co
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0OTM5MTE=,Muhammad Usman,"Head, Project management",Mobility International DMCC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0ODI0Njc=,Pravin Rasekar,Owner,Styleart
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NjIyOTc=,Sameh Ibrahim,Country Manager,Ritsol
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5OTk=,Mariane Tannous,Investor,MMC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5OTU=,Arun Kalra,General Manager,Virtually Works Technologies LLP
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5NDI=,Sajin SASIDHARAN,Operations Manager,REVERSE PARCEL SERVICES L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5MzE=,Kaustubh Kashyap,Chief Growth Officer,Dubai
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5MjI=,Sheena Vaswani,Category Manager,Thales Middle East
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE5MTk=,Ahmed Helmy,Managing Director,Reverse Delivery
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3OTI=,Vijay Kh,CEO and founder,Jesv technosoft llc
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3NTg=,Valliammai Valliammai Annamalai,Engineer - Job Design,United Security Printing
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3NTY=,Sumit Srivastava,Digital and Commercial officer,Virgin Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3NTU=,Sunil Koshy,Director,AONEGT LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3NDU=,Sagarika Annamalai,Engineer - Job Design,United Security Printing
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0NTE3MTc=,Kishore Kollara,CEO,AONEGT LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0Mjc4MTg=,Shakeel Ammemgara,IT technician(Softwares),Infogate Trading Est
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk0MDkwOTE=,Ahmed Gobara,Head of Logistics,TALABNA
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAzNzAyNzI=,Hassan Barjas,GM,Creative.ae
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAzNjkwMDA=,Ahmad Zahidah,Gm,ANA Ventures
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAzNTMyNzM=,Prabakaran prabakar,B,PayTabs Payment Services Provider LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAyOTgzMjY=,Noble Sam,MD,Freshcraft Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAyNjM4NDI=,Abdulrahman Aljneibi,MD,LBYK Booking
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAyNDkwMTA=,Eshita Singh,-,-
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAyMzQxMzA=,Abdullah Alghaithi,PM,Powerfull
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAyMzEwMTM=,Sumit Puri,MD,DIA Hub
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxNzk3ODM=,H. Kamel,MD,Flipp
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxNzg0Mzg=,Amer Rozi,IT,Profit Info Tech
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5NDc=,Agam Garg,GM,-
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ4MzA=,Abdulla Hussain,MD,Realtime Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM5ODA=,Akl Noun,MD,FinWiz labs
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0OTMwMDg=,Harb Lucien,GM,ULUCU
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjM3ODQ=,Asmaa Belhaous,AE,Sia partners
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDQ0MTg=,Chen Zhang,GM,Jnc international LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk4NzUyNjI=,Edward Hartung,GM,MJIT
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NjY1ODU=,NK Aryal,md,Namaste Travel & Tourism LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk3NjI3MzE=,Anas Mansour,PM,Canary
